wine_id,name,varietal,price,description,Region_Id
138,Camile Giroud Bourgogne Blanc,Chardonnay,29.99,"""Regional Appellations are wines that can be made out of a blend of several locations, recognized within the appellation area. Wine merchant-maturer is a special profession, involving the careful selection of the best parcels for wine making, according to the vintage.In that which concerns our Bourgogne Blanc, we have selected parcels in Clos de la Combe in Puligny-Montrachet, in the village of Corpeau, neighboring that of Puligny-Montrachet, within Côte de Beaune and the Maconnais area.""--Winery",130
139,Carl Sittmann Riesling,Riesling,10.99,"Carl Sittmann Riesling has aromas of green apples, pears, and apricots. The sweet flavors of peaches and apples are gracefully balanced by the crisp acidity keeping it refreshingly elegant and gracefully without being too sweet.",303
140,Cava Oriol Rossell Brut Rosado,"Cava, Sparkling, Grenache, Pinot Noir",16.99,na,651
141,Cave Liberal Sparkling Brut,"Sparkling, Ugni Blanc, Colombard",11.99,na,238
142,Cave Liberal Sparkling Rose,"Sparkling, Grenache",12.99,"A great sparkler from Provence!  Aromas of freshly picked strawberries & honeysuckle abound. Dry, crisp & refreshing with a nice raspberry/guava finish. Crafted using the same production method as Prosecco (aka Tank Method or Charmat Method). A wonderful alternative to Prosecco! Easy-drinking & refreshing.",239
143,Chante Pierre Pays Du Gard Rose,"Grenache Blend, Grenache, Carignan, Syrah",12.99,na,229
144,Charles Sparr Gewurztraminer,Gewurztraminer,22.99,"Full-bodied and generous, it develops complex aromas of exotic fruits, flowers or spices. Powerful, exuberant, all round. The perfect wine for aperitif and cheeses.",110
145,Charles Sparr Pinot Blanc Tradition,Pinot Blanc,18.99,"A complex nose with fruity flowers and citrus.  The wine is well bodied with a beautiful length and clean finish.  Perfect with aperitif, shellfish, chicken, pork and cheese.",110
146,Chat Picampeau Lussac Saint Emilion,"Merlot, Cabernet Sauvignon, Cabernet Franc",22.99,na,127
147,Chateau Bonnet Julienas VV,Gamay,19.99,na,201
148,Chateau Bonnet Saint Amour,Gamay,21.99,na,248
149,Chateau Briot Blanc Bordeaux Reserve,Sauvignon Blanc,15.99,na,187
150,Chateau Cavalier Provence Rose Cascadel,Rose,17.99,"A blend of Grenache, Syrah, Rolle, Cabernet-Sauvignon, Sémillon, Clairette, and Mourvèdre. This opulent blend is an expressive pairing for a wide variety of cuisines.",170
151,Chateau La Guilbonnerie Blaye,Merlot,12.99,na,123
152,Chateau Leon Bordeaux Blanc,"Sauvignon Blanc, Semillon",12.99,na,125
153,Chateau Leon Cadillac Bordeaux,"Merlot, Cabernet Sauvignon, Cabernet Franc",17.99,na,134
154,Chateau Matayac Cahors Malbec,Malbec,11.99,"This Cahors is a celebration of the old world of Malbec. Stuffed with stewed plums, ripe raspberry, and blueberry balanced with moderate acidity and an earthy bass note.",137
155,Chateau St. Michel,"Semillon Blend, Semillon, Sauvignon Blanc, Muscadelle",29.99,na,261
156,Chateau Trians Varois En Provence Rose,"Grenache Blend, Syrah, Grenache, Cinsault",13.99,na,164
157,Coeur Esterelle Cotes Du Provence,Rose,14.99,na,170
158,Cornell Vineyards Cabernet Sauvignon,"Cabernet Sauvignon, Merlot, Cabernet Franc",159.99,na,772
159,Corte Dei Rovi Montepulciano,Montepulciano,9.99,na,424
160,Curran Creek Cabernet Sauvignon,Cabernet Sauvignon,6.99,na,782
161,Delatour Pinot Noir Cuvee Premiere,Pinot Noir,7.99,na,228
162,Devaux Champagne Grande Reserve Brut,"Sparkling, Pinot Noir, Chardonnay, Champagne",34.99,"Champagne Devaux is hands down one of the top producers in the Cote des Bar. This Grand Reserve Brut is rich with white flower, peach and apricot with subtle biscuit tones and a palate that goes on and on.",144
163,Devaux Cuvee Rose Brut,"Sparkling, Pinot Noir, Chardonnay, Champagne, Celebrate, Celebration, Gift",49.99,"Champagne DEVAUX is a well-established brand since 1846 and today the most prestigious house from the charismatic Pinot Noir region called “Côte des Bar” situated in the southern part of Champagne on the edge of the Burgundy region. This very exclusive Champagne House is known for its lovely complex and elegant style, due to a high proportion of reserve wines, with a delicate and soft mousse. All DEVAUX Champagnes NV are 3 to 5 years bottle aged so very food friendly.

APPELLATION
Champagne, France

VARIETAL COMPOSITION
80% Pinot Noir, 20% Chardonnay

WINEMAKING
The Cuvée Rosée is a blend of Pinot Noir 80% (including 10% of red wine and 5% skin contact rosé juice from selected vineyards) and Chardonnay 20%. First pressing juice only with 20% reserve wines partially aged in large oak casks. Aged 3 years on lees and an extra 3 to 6 months after dosage.

TASTING NOTES
Nose: Soft and ripe raspberries followed by aniseed notes.
Palate: A lovely fresh and smooth mousse with a good balance and violet notes on the finish.",144
164,Domaine Curry Cabernet Sauvignon,Cabernet Sauvignon,99.99,"The Domaine Curry Cabernet Sauvignon is a big, bold wine with an expressive core of dark cherry fruit with underlying mocha and spice notes. Delicious velvety tannins fill the mouth, with a persistent finish. Drink now or age in your cellar for years to come.",782
165,Domaine De Verquiere Vacqueyras,"Grenache, Syrah, Cinsault",18.99,na,263
166,Domaine Des Farondes Bourgogne Pinot Noir,Pinot Noir,17.99,na,129
167,Domaine Du Vieil Orme Touraine Sauvignon,Sauvignon Blanc,13.99,"Domaine du Vieil Orme makes a Sauvignon Blanc that is a dead ringer for a Sancerre. Crisp and pure with lemon, lime and melon flavors, this crowd-pleasing wine is one of our favorite value whites.",265
168,Domaine Durand Cornas Empreintes,"Syrah, Shiraz",42.99,na,156
169,Domaine Fondreche Ventoux Blanc,"Clairette, Roussanne, Rolle",14.99,na,270
170,Domaine Fondreche Ventoux Rouge,"Grenache, Syrah, Rouge, Mourvedre",16.99,"Moving to the classic cuvee of the estate, the 2016 Ventoux Domaine checks in as 50% Grenache, 30% Syrah and 20% Mourvèdre that will spend 18 months in a mix of stainless steel and tank. It offers a beautifully complex bouquet of black raspberries, candied violets, cedary spice and potpourri. Medium to full-bodied, seamless, incredibly polished and elegant, I suspect it’s the finest Domaine release to date.",270
171,Domaine La Clef du Recit Sancerre,Sauvignon Blanc,23.99,"Domaine La Clef du Récit is the exciting brand behind young and ambitious winemaker Anthony Girard. Fine acidity and an enduring minerality are great companions in displaying the beautiful purity of this wine. Carried by zesty, bright yellow and citrus fruit characters, it manages the split between a light, refreshing Sancerre with a somewhat juicy mid-palate weight and a wonderful lingering finish far too easily!",256
172,Domaine Verquiere Cotes du Rhone,"Grenache, Syrah",11.99,"With a beautiful, deep red colour, in full transition between its youthful aromas and those of ageing, it is a charming, fruity, well-balanced wine, full of power and not lacking in elegance",173
173,Domaine Vieil Orme Chenonceaux Rouge,"Malbec, Cabernet Franc",21.99,na,150
174,Domaine Vieil Orme Touraine Chenonceaux Sauvignon Blanc,Sauvignon Blanc,18.99,na,206
175,Domaine des Cotes Blanches Sancerre Rose,Pinot Noir,18.99,na,256
176,Domaine des Grandes Perrieres Sancerre,Sauvignon Blanc,19.99,na,256
177,Domaine du Vieil Orme Gabriel Cremant Brut,"Chardonnay, Sparkling",15.99,na,181
178,Don Tomasi Cabernet Sauvignon Nero d'Avola Cabernet Sauvignon,"Nero D'avola, Cabernet Sauvignon",16.99,na,454
179,El Circo Volatinero Tempranillo,Tempranillo,9.99,"Medium depth with a violet color. Fragrant aromas of cherries and blackberries, licorice and toffee. Medium body with a mild sensation of blackberries and cinnamon.
A perfect match for grilled sausages, lamb, roasted chicken, pizzas and pastas.",645
180,Eleven Eleven Cabernet Sauvignon,Cabernet Sauvignon,124.99,na,744
181,Favia Cabernet Sauvignon Coombsville,Cabernet Sauvignon,189.99,"The 2016 vintage of their Coombsville Cabernet Sauvignon possesses a remarkably pure Cabernet Sauvignon character, with notes of cassis, black tea, cocoa nibs, leather and bay laurel.",744
182,Favia Cerro Sur,"Cabernet Franc, Cabernet Sauvignon",224.99,na,744
183,Fog Mountain Merlot,Merlot,11.99,"The Fog Mountain Merlot was produced from carefully selected Merlot grapes grown throughout California. This Merlot is dark ruby in color with aromas reminiscent of raspberry jam with hints of lightly toasted oak. This wine is made in a fruit forward style exhibiting mouth filling black cherry, dusty chocolate, and just a touch of blackberry, finishing soft with ripe plum and delicate vanilla oak flavors.",782
184,Fontevento Pinot Grigio,Pinot Grigio,14.99,na,485
185,Go Figure Lot 51 Red Blend,"Merlot, Petite Sirah, Zinfandel",22.99,na,744
186,Go Figure Lot 56 Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,59.99,na,744
187,Go Figure Lot 64 Cabernet Sauvignon,Cabernet Sauvignon,64.99,na,744
188,Go Figure Lot 68 Pinot Noir Willamette,Pinot Noir,27.99,na,780
189,Go Figure Lot 70 Chardonnay,Chardonnay,39.99,na,744
190,Go Figure Lot 71 Atlas Peak Cabernet Sauvignon,Cabernet Sauvignon,44.99,na,744
191,Go Figure Lot 77 Montepulciano Vigne Vecchie,Montepulciano,17.99,na,346
192,Going Forward North Coast Cabernet Sauvignon,Cabernet Sauvignon,17.99,na,754
193,Going Forward Red Blend Sonoma County,Proprietary,17.99,na,772
194,Goulley Bourgogne Rose,Rose,15.99,na,129
195,Goulley Chablis 1er Cru Vaucoupin,Chardonnay,32.99,na,140
196,Grand Finale Whitehall Lane,Cabernet Sauvignon,99.99,"The Grand Finale idea came to fruition when, after winning one of the Barrel Lots, Gary approached the winemaker to see if they would be willing to add a bit of wine from another of their most favorite barrels to the leftover Barrel Lot and bottle a few cases for us under the “Grand Finale” label. The final products are representative of the finest wine from the winemakers and a taste of what Premier Napa Valley wines are all about.. AND at a mere fraction of the cost!",744
197,Granite Hill Cellars Chardonnay,Chardonnay,12.99,na,735
198,Granite Hill Cellars Merlot,"Merlot, Cabernet Sauvignon, Tannat",12.99,na,735
199,Granite Hill Cellars Petite Sirah,"Syrah, Petite Sirah, Zinfandel",12.99,na,735
200,Granite Hill Pinot Noir,Pinot Noir,12.99,"The 2017 vintage is rich with flavors of black cherries, cranberries, cloves, tobacco with a touch of caramel and vanilla. The fruit forward style finishes lush and full.",735
201,Greeting From Columbia Valley Merlot,Merlot,14.99,na,722
202,Greetings From Willamette Valley Pinot Gris,Pinot Gris,14.99,"This Willamette Valley Pinot Gris is not a simple wine. It is vibrant, clean, and well-balanced with notes of soft peach, melon, and citrus.",780
203,Greetings From Willamette Valley Rose,Rose,14.99,"Greetings Rose from the Willamette Valley is flawlessly layered with soft berries, hints of creativity, spontaneity, lush mid-palate texture, unexpected and exciting subtle layers of confidence and a bring crisp finish.",780
204,Gris Marin Rose Sable De Camargue,Rose,13.99,na,247
205,Guillaume Gonnet Cotes du Rhone Rose,Rose,14.99,"Their rosé “Le Rêveur” is equal parts Organically farmed Grenache and Cinsault which are fully destemmed and fermented in stainless steel with the natural yeasts present in the vineyard. After six months of aging in tank, the wine is perfectly dry and ready for summer!",173
206,Henri Abele Brut Rose,"Sparkling, Champagne, Pinot Noir, Chardonnay",49.99,"The aromas carry over onto the palate, which is smooth with all the fruitiness and finesse one would hope for in pink Champagne. Roasted notes on the aftertaste, with just the right amount of dosage. Perfect for the aperitif or with a first course.",144
207,Heredis Nebbiolo Langhe,Nebbiolo,14.99,na,413
208,Heredis Nebbiolo Langhe DOC,Nebbiolo,29.99,na,413
209,Huge Bear Chardonnay,Chardonnay,29.99,"The 2017 Huge Bear Chardonnay is a lovely introduction to the vintage. It strikes a remarkable balance between the bold assertive flavors of the vintage and the delicate, delineated flavors of cool climate Chardonnay. Aromas of lemon peel, lemon curd and macadamia nut are framed by a suggestion of French oak. A lively palate filled with citrus peel, freshly baked pastry, and minerality give the wine energy and lift that persists well into the finish.",732
210,Huge Bear Chardonnay 1.5l,Chardonnay,49.99,"The 2017 Huge Bear Chardonnay is a lovely introduction to the vintage. It strikes a remarkable balance between the bold assertive flavors of the vintage and the delicate, delineated flavors of cool climate Chardonnay. Aromas of lemon peel, lemon curd and macadamia nut are framed by a suggestion of French oak. A lively palate filled with citrus peel, freshly baked pastry, and minerality give the wine energy and lift that persists well into the finish.",732
